state_name,district_name_raw,district_name_clean,lgd_district_code,year,fluoride_avg,ph_avg,hardness_avg,contamination_index,num_stations,match_confidence
MADHYA PRADESH,SATNA,Satna,426.0,2018,0.5668888888888889,7.145333333333334,387.8863666666667,1,63,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2011,0.5575,7.525,338.125,3,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2012,0.5184615384615385,7.730769230769231,330.7692307692308,2,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2013,0.41875,7.66375,484.4375,2,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2014,0.57625,8.134375,342.1875,2,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2016,0.33125,7.91375,333.125,3,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2017,0.6405263157894737,7.2015789473684215,387.4736842105263,1,36,100.0
MADHYA PRADESH,SEHORE,Sehore,427.0,2018,0.3423529411764706,7.4682352941176475,383.2352941176471,1,36,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2011,0.5678787878787879,7.341515151515152,219.3939393939394,1,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2012,0.7081818181818182,7.301212121212121,248.4848484848485,2,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2013,0.50325,7.413500000000001,284.0,1,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2014,0.6534090909090909,7.336818181818182,327.5,1,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2016,0.3853333333333333,7.469555555555555,259.1111111111111,1,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2017,0.492,7.1226666666666665,288.44444444444446,1,52,100.0
MADHYA PRADESH,SEONI,Seoni,428.0,2018,0.5426666666666667,7.599777777777778,219.54095555555557,1,52,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2011,0.31777777777777777,7.27,178.53333333333333,0,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2012,0.5692857142857143,7.252857142857143,200.71428571428572,2,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2013,0.36764705882352944,7.5729411764705885,239.41176470588235,2,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2014,0.35714285714285715,7.324285714285715,263.0952380952381,1,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2015,0.29,7.787000000000001,162.85,0,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2016,0.2219047619047619,7.523809523809524,125.66666666666667,0,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2017,0.25689655172413794,7.24896551724138,246.6551724137931,1,35,100.0
MADHYA PRADESH,SHAHDOL,Shahdol,429.0,2018,0.27380952380952384,7.196190476190476,169.04761904761904,0,35,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2011,0.5778571428571428,7.715333333333334,433.0,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2012,0.44941176470588234,8.208235294117646,467.3529411764706,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2013,0.4690909090909091,7.926363636363636,559.3181818181819,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2014,0.6344,8.317307692307692,369.4230769230769,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2015,0.5525,7.815769230769231,309.0,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2016,0.5107692307692308,7.876923076923077,320.0,3,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2017,0.5125000000000001,7.360416666666667,405.5416666666667,2,36,100.0
MADHYA PRADESH,SHAJAPUR,Shajapur,430.0,2018,0.533076923076923,7.490384615384615,414.6923076923077,2,36,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2011,0.509090909090909,7.859090909090909,305.45454545454544,1,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2012,0.4414285714285714,7.265625,365.4375,3,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2013,0.3621052631578947,7.472631578947368,338.42105263157896,2,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2014,0.5688888888888889,7.9911111111111115,305.8333333333333,2,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2015,0.4715789473684211,7.4810526315789465,369.2105263157895,2,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2016,0.7666666666666666,7.86,294.1666666666667,2,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2017,0.6510526315789474,7.466842105263158,395.0,2,25,100.0
MADHYA PRADESH,SHEOPUR,Sheopur,431.0,2018,0.3766666666666667,7.306111111111111,323.1666666666667,1,25,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2011,0.388695652173913,7.589285714285714,351.42857142857144,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2012,0.46035714285714285,7.505714285714285,405.5357142857143,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2013,0.6031818181818183,7.293636363636364,451.8181818181818,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2014,0.6823333333333333,7.843999999999999,344.0,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2015,0.5329032258064516,7.353870967741935,298.06451612903226,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2016,0.2373913043478261,7.967391304347826,279.5652173913044,3,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2017,0.6535483870967742,7.33,326.7741935483871,2,47,100.0
MADHYA PRADESH,SHIVPURI,Shivpuri,432.0,2018,0.7086666666666667,7.0360000000000005,346.3,2,47,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2011,0.4627777777777778,7.154999999999999,204.25,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2012,0.6557142857142857,7.318095238095238,203.57142857142858,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2013,0.41857142857142854,7.622857142857144,280.23809523809524,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2014,0.4596153846153846,7.5065384615384625,209.23076923076923,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2015,0.5462962962962963,8.094814814814814,204.22222222222223,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2016,0.39785714285714285,7.342142857142858,201.42857142857142,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2017,0.4375862068965517,7.454137931034483,249.6551724137931,1,37,100.0
MADHYA PRADESH,SIDHI,Sidhi,433.0,2018,0.36607142857142855,7.518928571428572,254.96428571428572,1,37,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2011,0.33666666666666667,7.016666666666667,183.33333333333334,0,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2012,1.0533333333333335,7.38,263.3333333333333,1,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2013,0.37000000000000005,7.451818181818182,247.27272727272728,1,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2014,0.5593750000000001,7.4625,191.25,0,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2015,0.421875,7.994375,174.25,0,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2016,0.514375,7.453125,168.125,0,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2017,0.5455,7.3925,236.75,1,26,100.0
MADHYA PRADESH,SINGRAULI,Singrauli,638.0,2018,0.674375,7.199375,188.5,0,26,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2011,0.5553333333333333,7.286666666666666,426.0,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2012,0.8926666666666667,7.166666666666667,447.0,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2013,0.6849999999999999,7.416666666666667,415.4166666666667,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2014,0.7923529411764706,8.00764705882353,274.4117647058824,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2015,0.964375,7.715625,404.0,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2016,0.9293750000000001,7.854375,288.125,3,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2017,0.9905555555555554,7.111666666666666,348.6666666666667,2,28,100.0
MADHYA PRADESH,TIKAMGARH,Tikamgarh,434.0,2018,1.00875,7.050625,386.0,1,28,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2011,0.6499429197635515,7.955365891366213,314.63801180302147,0,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2012,0.8471428571428571,7.633333333333334,381.6666666666667,1,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2013,0.46375,8.031875,435.625,2,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2014,0.6026923076923076,8.148461538461538,469.8076923076923,2,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2015,0.6634615384615384,7.878275862068966,477.2413793103448,2,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2016,0.9629032258064517,7.943870967741935,371.93548387096774,3,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2017,0.6382758620689656,8.03896551724138,497.6551724137931,2,48,100.0
MADHYA PRADESH,UJJAIN,Ujjain,435.0,2018,0.5142857142857143,7.227142857142857,406.5357142857143,1,48,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2011,0.23111111111111113,7.083333333333333,186.16666666666666,1,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2012,0.6566666666666666,7.175,144.16666666666666,0,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2013,0.10428571428571429,7.412857142857143,226.07142857142858,2,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2014,0.45,7.352857142857142,297.14285714285717,1,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2015,0.21428571428571427,7.871428571428572,181.57142857142858,0,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2016,0.10285714285714286,7.361428571428571,195.0,0,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2017,0.57,7.558333333333334,169.5,0,21,100.0
MADHYA PRADESH,UMARIA,Umaria,436.0,2018,0.5184615384615385,7.516923076923077,157.46153846153845,0,21,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2011,0.32071428571428573,7.485714285714286,403.57142857142856,2,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2012,0.43,7.5825000000000005,336.5625,1,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2013,0.5183333333333333,7.502916666666667,435.4166666666667,2,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2014,0.3658333333333333,7.959166666666667,327.7083333333333,2,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2016,0.3663636363636364,7.680000000000001,305.90909090909093,3,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2017,0.41333333333333333,7.269259259259259,386.2962962962963,2,39,100.0
MADHYA PRADESH,VIDISHA,Vidisha,437.0,2018,0.49636363636363634,7.087272727272727,397.3636363636364,2,39,100.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2011,0.35888888888888887,7.625,503.2,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2012,0.623125,7.471875,361.25,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2013,0.4683333333333333,7.434166666666667,550.0,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2014,0.23095238095238094,7.808571428571428,416.1904761904762,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2015,0.3085,7.801,365.25,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2016,0.3123809523809524,7.897142857142858,365.7142857142857,3,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2017,0.40476190476190477,7.295238095238095,328.57142857142856,2,31,60.0
MADHYA PRADESH,WEST NIMAR,West Siang,243.0,2018,0.4138095238095238,7.3585714285714285,380.76190476190476,2,31,60.0
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2011,0.5513333333333333,7.926666666666667,446.8666666666667,2,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2012,0.4354545454545455,7.45,417.5,1,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2013,0.5255555555555556,8.161111111111111,701.9444444444445,1,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2014,0.16642857142857143,8.02142857142857,504.2857142857143,1,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2015,0.20944444444444443,7.8183333333333325,324.44444444444446,1,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2016,0.5838461538461538,7.915384615384616,480.7692307692308,2,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2017,0.32,8.043333333333333,485.01,2,62,77.77777777777779
MAHARASHTRA,AHMADNAGAR,Jamnagar,447.0,2018,0.4199583333333334,7.895833333333333,554.30625,1,62,77.77777777777779
MAHARASHTRA,AKOLA,Akola,467.0,2011,0.5457142857142857,7.484285714285714,628.9285714285714,2,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2012,0.5691666666666667,7.657692307692307,598.2307692307693,2,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2013,0.48000000000000004,8.5,520.3846153846154,1,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2014,0.1794736842105263,8.073684210526316,632.8947368421053,1,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2015,0.22,7.8428571428571425,516.4285714285714,1,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2016,0.26999999999999996,7.378571428571428,397.7857142857143,2,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2017,0.395,7.728571428571429,548.6142857142858,2,36,100.0
MAHARASHTRA,AKOLA,Akola,467.0,2018,0.8225,7.6125,577.575,1,36,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2011,0.3856521739130435,7.389565217391305,447.39130434782606,2,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2012,0.23590909090909087,8.354545454545455,295.22727272727275,1,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2013,0.030476190476190476,8.12051282051282,445.4102564102564,1,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2014,0.05047619047619048,7.976271186440679,425.2542372881356,1,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2015,0.2197916666666667,7.891666666666667,402.5,1,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2016,0.31357142857142856,7.510714285714286,413.5,2,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2017,0.30866666666666664,7.968333333333334,365.84000000000003,2,112,100.0
MAHARASHTRA,AMRAVATI,Amravati,468.0,2018,0.7875945945945946,7.764864864864865,414.9608108108108,1,112,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2011,0.593,7.67,612.7,2,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2012,0.5966666666666667,7.9675,501.6666666666667,2,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2013,0.656,8.16,698.0,1,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2014,0.7185714285714285,7.690476190476191,716.6666666666666,2,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2015,0.15,7.766666666666667,436.3333333333333,1,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2016,0.48117647058823526,7.81764705882353,507.3529411764706,2,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2017,0.3645,8.07,442.68,2,41,100.0
MAHARASHTRA,AURANGABAD,Aurangabad,189.0,2018,0.5438461538461539,7.788461538461538,587.2846153846153,1,41,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2011,0.24388888888888888,8.057894736842105,318.94736842105266,2,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2012,0.6258823529411766,7.833529411764705,408.2352941176471,1,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2013,0.48000000000000004,8.295454545454545,316.8181818181818,1,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2014,0.21125,7.448148148148148,540.0,1,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2015,0.5385185185185185,7.874074074074074,381.1111111111111,1,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2016,0.5738888888888889,7.788888888888888,371.6111111111111,2,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2017,0.6466666666666667,7.883333333333334,345.95000000000005,1,37,100.0
MAHARASHTRA,BHANDARA,Bhandara,471.0,2018,0.8543478260869565,7.465217391304347,284.9347826086956,1,37,100.0
MAHARASHTRA,BID,Bidar,529.0,2011,0.4825,7.457777777777778,318.8888888888889,1,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2012,1.0588235294117647,7.401052631578947,403.6842105263158,1,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2013,0.39,8.266666666666667,467.5,1,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2014,0.17625,7.81875,408.125,1,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2015,0.25625000000000003,7.7875,346.875,1,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2016,0.48416666666666663,7.75,514.0833333333334,2,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2017,0.342,7.9639999999999995,481.64399999999995,2,61,75.0
MAHARASHTRA,BID,Bidar,529.0,2018,0.7224999999999999,7.9375,434.64750000000004,1,61,75.0
MAHARASHTRA,BULDANA,Buldhana,472.0,2011,0.3669230769230769,7.504074074074075,598.3333333333334,2,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2012,0.3522727272727273,7.648260869565218,603.2608695652174,2,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2013,0.4266666666666667,8.325,325.625,1,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2014,0.0975,7.514285714285714,701.5,1,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2015,0.11958333333333333,7.658333333333334,553.9583333333334,1,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2016,0.3525,7.355555555555556,451.4166666666667,2,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2017,0.34214285714285714,7.689285714285715,472.11428571428576,2,61,93.33333333333333
MAHARASHTRA,BULDANA,Buldhana,472.0,2018,0.9656250000000001,7.840625,543.309375,1,61,93.33333333333333
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2011,0.5433333333333333,7.64047619047619,410.4761904761905,2,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2012,0.36027027027027025,8.172972972972973,360.27027027027026,1,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2013,0.28625,7.960416666666667,543.125,1,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2014,0.21717391304347827,7.889130434782608,471.8478260869565,1,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2015,0.3184,7.812,477.4,1,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2016,0.7596153846153846,7.800000000000001,427.5769230769231,2,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2017,0.6023913043478261,7.7043478260869565,378.6195652173913,1,70,100.0
MAHARASHTRA,CHANDRAPUR,Chandrapur,473.0,2018,1.6762499999999998,7.6375,387.8125,2,70,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2011,0.6425,7.791666666666667,420.5,2,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2012,0.13842105263157894,8.236842105263158,468.94736842105266,1,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2013,0.24454545454545454,8.015789473684212,836.1052631578947,1,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2014,0.48724137931034484,7.941379310344828,626.551724137931,1,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2016,0.519090909090909,7.9,468.1363636363636,2,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2017,0.4330434782608696,7.995652173913044,407.5565217391304,2,40,100.0
MAHARASHTRA,DHULE,Dhule,474.0,2018,0.5958333333333333,7.641666666666667,515.525,1,40,100.0
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2011,0.4925,7.6274999999999995,421.25,2,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2012,0.26761904761904765,8.333333333333334,412.14285714285717,1,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2013,0.23875000000000002,7.688,501.8,1,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2014,2.2735714285714286,7.728571428571429,520.1785714285714,2,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2015,0.40136363636363637,7.827272727272727,387.5,1,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2016,0.5236363636363637,7.703030303030303,405.6666666666667,2,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2017,0.4021212121212121,7.690909090909091,401.9727272727273,2,65,85.71428571428571
MAHARASHTRA,GARHCHIROLI,Gadchiroli,475.0,2018,0.8833333333333333,7.496666666666667,319.6,1,65,85.71428571428571
MAHARASHTRA,GONDIYA,Gondia,476.0,2011,0.37388888888888894,7.960000000000001,225.78947368421052,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2012,0.7150000000000001,7.616666666666666,283.6111111111111,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2013,0.4147619047619048,8.172727272727272,224.3181818181818,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2014,0.4673684210526316,7.563157894736841,324.2105263157895,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2015,0.4677777777777778,7.688888888888889,293.3333333333333,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2016,0.4491304347826087,7.756521739130435,303.9260869565218,2,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2017,0.41926956521739134,7.686956521739131,280.33478260869566,1,36,92.3076923076923
MAHARASHTRA,GONDIYA,Gondia,476.0,2018,0.5321052631578947,7.442105263157895,324.34736842105264,1,36,92.3076923076923
MAHARASHTRA,HINGOLI,Hingoli,477.0,2011,0.49666666666666665,7.766666666666667,548.6666666666666,1,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2012,0.4558333333333333,7.416666666666667,394.5833333333333,1,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2013,0.6082352941176471,8.088888888888889,411.1111111111111,1,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2014,0.2510526315789474,7.8578947368421055,383.94736842105266,1,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2015,0.6499429197635515,7.955365891366213,314.63801180302147,0,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2016,0.396,7.933333333333334,383.93333333333334,2,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2017,0.5690000000000001,7.795,360.06,2,35,100.0
MAHARASHTRA,HINGOLI,Hingoli,477.0,2018,0.6888888888888889,7.677777777777777,360.4,1,35,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2011,0.41583333333333333,7.652083333333334,449.125,2,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2012,0.45166666666666666,7.849200000000001,514.4,2,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2013,0.40941176470588236,7.918181818181818,606.5909090909091,1,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2014,0.3072972972972973,7.684210526315789,652.1052631578947,1,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2015,0.5133333333333333,8.0,291.6666666666667,1,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2016,0.31,7.811111111111111,466.0833333333333,2,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2017,0.32,7.996774193548387,408.658064516129,2,64,100.0
MAHARASHTRA,JALGAON,Jalgaon,478.0,2018,0.5455882352941177,7.761764705882352,494.25,1,64,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2011,0.5484615384615384,7.503846153846154,735.8461538461538,2,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2012,0.6190909090909091,7.837272727272727,853.6363636363636,2,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2013,0.9099999999999999,8.040000000000001,1545.0,1,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2014,0.43600000000000005,7.675,809.5,1,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2015,0.649,7.790000000000001,932.5,2,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2016,0.3990476190476191,7.661904761904762,534.7142857142857,2,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2017,0.44956521739130434,7.739130434782608,576.0782608695652,2,48,100.0
MAHARASHTRA,JALNA,Jalna,479.0,2018,0.8852,7.744,502.86,1,48,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2011,0.2292857142857143,8.014999999999999,156.4,0,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2012,0.25882352941176473,7.432068965517241,183.9655172413793,0,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2013,0.29916666666666664,7.763888888888889,247.22222222222223,1,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2014,0.11028571428571428,7.648571428571429,230.71428571428572,1,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2015,0.36058823529411765,7.711764705882352,204.85294117647058,1,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2016,0.07972222222222222,7.944444444444445,220.27777777777777,1,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2017,0.11378378378378379,7.897297297297297,194.2135135135135,0,47,100.0
MAHARASHTRA,KOLHAPUR,Kolhapur,480.0,2018,0.08896774193548387,7.616129032258065,227.36129032258063,1,47,100.0
MAHARASHTRA,LATUR,Latur,481.0,2011,0.171875,7.7084210526315795,375.7894736842105,2,34,100.0
