country,state_name,state_code,district_name,district_code,department type,department,csir_spent_inr_crores,year,csir_spent_usd_millions
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2017,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Others,0.0,2017,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Rural Development,0.12,2017,0.014457831325301203
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Education, Differently Abled, livelihood",2.41,2018,0.29036144578313255
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2018,0.0012048192771084338
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.65,2018,0.0783132530120482
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2018,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Others,0.0,2018,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Rural Development,0.16,2018,0.01927710843373494
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Education, Differently Abled, livelihood",2.99,2019,0.3602409638554217
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.08,2019,0.00963855421686747
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.06,2019,0.007228915662650602
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.02,2019,0.0024096385542168677
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Others,0.0,2019,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Rural Development,0.0,2019,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Education, Differently Abled, livelihood",1.33,2020,0.1602409638554217
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.99,2020,0.11927710843373494
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.31,2020,0.15783132530120483
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2020,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Others,0.0,2020,0.0
India,Madhya Pradesh,23,Dewas,402,Other than Aspirational,Rural Development,0.04,2020,0.004819277108433735
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.14,2014,0.016867469879518072
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.96,2015,0.11566265060240963
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2015,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2015,0.0012048192771084338
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.08,2015,0.00963855421686747
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.59,2016,0.07108433734939758
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.05,2016,0.006024096385542169
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.31,2016,0.03734939759036145
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.01,2016,0.0012048192771084338
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.35,2016,0.04216867469879518
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.28,2016,0.033734939759036145
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.11,2017,0.013253012048192772
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2017,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.05,2017,0.006024096385542169
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.09,2017,0.010843373493975902
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.12,2017,0.014457831325301203
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.0,2017,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,2.14,2017,0.25783132530120484
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.86,2018,0.1036144578313253
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2018,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.04,2018,0.004819277108433735
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",1.86,2018,0.22409638554216868
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.35,2018,0.16265060240963855
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.0,2018,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.19,2018,0.02289156626506024
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.56,2019,0.06746987951807229
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.09,2019,0.010843373493975902
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.33,2019,0.03975903614457832
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.0,2019,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.01,2019,0.0012048192771084338
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Education, Differently Abled, livelihood",0.3,2020,0.03614457831325301
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.13,2020,0.01566265060240964
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2014,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.72,2020,0.08674698795180721
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Heritage Art And Culture,0.0,2020,0.0
India,Madhya Pradesh,23,Dhar,403,Other than Aspirational,Rural Development,0.0,2020,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.06,2014,0.007228915662650602
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.73,2014,0.08795180722891566
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2015,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2016,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.29,2017,0.034939759036144574
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.07,2017,0.008433734939759036
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2017,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.58,2018,0.06987951807228915
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2018,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.54,2019,0.06506024096385543
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2019,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Education, Differently Abled, livelihood",0.03,2020,0.003614457831325301
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2020,0.0
India,Madhya Pradesh,23,Dindori,404,Other than Aspirational,Others,0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.07,2014,0.008433734939759036
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2014,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,2.56,2014,0.30843373493975906
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",0.39,2015,0.04698795180722892
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2015,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.25,2015,0.030120481927710843
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.15,2015,0.018072289156626505
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2015,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,1.53,2015,0.18433734939759036
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",1.71,2016,0.2060240963855422
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2016,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",2.11,2016,0.2542168674698795
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,1.68,2016,0.20240963855421687
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,0.24,2016,0.028915662650602407
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",0.03,2017,0.003614457831325301
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2017,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.01,2017,0.0012048192771084338
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.06,2017,0.007228915662650602
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2017,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,0.04,2017,0.004819277108433735
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2018,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.04,2018,0.004819277108433735
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.15,2018,0.018072289156626505
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2018,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,0.24,2018,0.028915662650602407
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",5.55,2019,0.6686746987951807
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.1,2019,0.012048192771084338
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.02,2019,0.0024096385542168677
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",5.9,2019,0.7108433734939759
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2019,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,1.25,2019,0.15060240963855423
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Education, Differently Abled, livelihood",4.21,2020,0.5072289156626506
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Encouraging Sports,0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",3.41,2020,0.4108433734939759
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Others,0.0,2020,0.0
India,Madhya Pradesh,23,Khandwa (East Nimar),405,Aspirational,Rural Development,0.18,2020,0.021686746987951804
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2014,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.01,2015,0.0012048192771084338
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2015,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2015,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.06,2016,0.007228915662650602
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2016,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2016,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2017,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.01,2018,0.0012048192771084338
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2018,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2018,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",0.33,2019,0.03975903614457832
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.08,2019,0.00963855421686747
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.0,2019,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.12,2019,0.014457831325301203
India,Madhya Pradesh,23,Guna,406,Aspirational,"Education, Differently Abled, livelihood",1.05,2020,0.12650602409638553
India,Madhya Pradesh,23,Guna,406,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.12,2020,0.014457831325301203
India,Madhya Pradesh,23,Guna,406,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Madhya Pradesh,23,Guna,406,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.59,2020,0.19156626506024096
India,Madhya Pradesh,23,Guna,406,Aspirational,Rural Development,0.29,2020,0.034939759036144574
India,Madhya Pradesh,23,Guna,406,Aspirational,Slum Area Development,0.0,2020,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Education, Differently Abled, livelihood",0.1,2014,0.012048192771084338
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Others,0.0,2014,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Education, Differently Abled, livelihood",0.93,2015,0.11204819277108434
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.09,2015,0.010843373493975902
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Others,0.0,2015,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Education, Differently Abled, livelihood",0.95,2016,0.1144578313253012
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.54,2016,0.06506024096385543
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.11,2016,0.013253012048192772
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Others,0.0,2016,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Rural Development,0.06,2016,0.007228915662650602
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Education, Differently Abled, livelihood",0.14,2017,0.016867469879518072
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.39,2017,0.04698795180722892
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.06,2017,0.007228915662650602
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Others,0.0,2017,0.0
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,Rural Development,0.1,2017,0.012048192771084338
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Education, Differently Abled, livelihood",0.81,2018,0.09759036144578315
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.41,2018,0.04939759036144578
India,Madhya Pradesh,23,Gwalior,407,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
